n,length,persona,seed,variant,winner,reason,days,nights,hull_left,scurvy_started,scurvy_cleared,attacks,rule_fallbacks,empty_ship_stalemate,identity_discards,relocation_rollbacks
13,normal,kaotik,16623841932561177253,B,hain,scurvy,5,4,1,1,0,2,0,0,0,0
13,normal,kaotik,8658678242351713690,A,hain,sunk,4,3,0,1,1,1,0,0,0,0
13,normal,kaotik,8658678242351713690,B,hain,sunk,4,3,0,1,1,1,0,0,0,0
13,normal,kaotik,15539826145064097314,A,hain,sunk,5,4,0,1,1,3,0,0,0,0
13,normal,kaotik,15539826145064097314,B,crew,port,6,6,1,1,1,2,0,0,0,0
13,normal,kaotik,16452026798740978180,A,crew,port,6,6,1,0,0,0,0,0,0,0
13,normal,kaotik,16452026798740978180,B,crew,port,6,6,1,0,0,2,0,0,0,0
13,long,temkinli,10409532055108587746,A,hain,scurvy,7,6,1,1,0,3,0,0,0,0
13,long,temkinli,10409532055108587746,B,hain,scurvy,6,5,2,1,0,4,0,0,0,0
13,long,temkinli,6900156824064005522,A,crew,port,6,6,1,1,1,1,0,0,0,1
13,long,temkinli,6900156824064005522,B,crew,port,7,7,1,1,1,2,0,0,0,0
13,long,temkinli,7475277011298413424,A,crew,port,7,7,2,1,1,3,0,0,0,0
13,long,temkinli,7475277011298413424,B,crew,port,8,8,1,1,1,5,0,0,0,0
13,long,temkinli,1887869800950568438,A,crew,port,7,7,2,1,1,4,0,0,0,0
13,long,temkinli,1887869800950568438,B,crew,port,7,7,2,1,1,3,0,0,0,0
13,long,temkinli,9958589852680479734,A,hain,sunk,4,3,0,1,1,2,0,0,0,0
13,long,temkinli,9958589852680479734,B,hain,sunk,4,3,0,1,1,2,0,0,0,0
13,long,temkinli,16695056177071046782,A,hain,scurvy,7,6,1,1,0,1,0,0,0,0
13,long,temkinli,16695056177071046782,B,hain,scurvy,7,6,1,1,0,2,0,0,0,0
13,long,temkinli,16024921763828556526,A,hain,sunk,5,4,0,0,0,0,0,0,0,1
13,long,temkinli,16024921763828556526,B,hain,sunk,5,4,0,0,0,2,7,0,0,0
13,long,temkinli,9271176549326281404,A,crew,port,7,7,1,1,1,3,0,0,0,0
13,long,temkinli,9271176549326281404,B,crew,port,7,7,1,1,1,2,0,0,0,0
13,long,temkinli,215499376628300193,A,crew,port,7,7,2,1,1,4,0,0,0,0
13,long,temkinli,215499376628300193,B,crew,port,7,7,2,1,1,4,0,0,0,0
13,long,temkinli,13809513896430208745,A,crew,port,6,6,2,1,1,3,0,0,0,0
13,long,temkinli,13809513896430208745,B,crew,port,7,7,1,1,1,4,0,0,0,0
13,long,temkinli,12201848855766286026,A,hain,sunk,3,2,0,1,0,1,0,0,0,0
13,long,temkinli,12201848855766286026,B,hain,sunk,3,2,0,1,0,1,0,0,0,0
13,long,temkinli,15107625509607798776,A,crew,port,7,7,2,1,1,4,0,0,0,0
13,long,temkinli,15107625509607798776,B,crew,port,7,7,2,1,1,2,0,0,0,0
13,long,temkinli,486439120928897832,A,hain,scurvy,7,6,2,1,0,3,0,0,0,0
13,long,temkinli,486439120928897832,B,hain,scurvy,7,6,2,1,0,4,0,0,0,0
13,long,temkinli,10430763296785525097,A,hain,sunk,4,3,0,1,1,1,0,0,0,0
13,long,temkinli,10430763296785525097,B,hain,sunk,4,3,0,1,1,1,0,0,0,0
13,long,temkinli,4684343195778282350,A,crew,port,6,6,1,1,1,3,0,0,0,0
13,long,temkinli,4684343195778282350,B,crew,port,8,8,2,1,1,3,0,0,0,0
13,long,temkinli,16078302573730627468,A,crew,port,7,7,2,1,1,5,0,0,0,0
13,long,temkinli,16078302573730627468,B,crew,port,7,7,2,1,1,2,0,0,0,0
13,long,temkinli,12742893588006466893,A,crew,port,6,6,2,1,1,4,0,0,0,0
13,long,temkinli,12742893588006466893,B,crew,port,6,6,2,1,1,4,0,0,0,0
13,long,temkinli,7804866121677795402,A,crew,port,7,7,2,1,1,4,0,0,0,0
13,long,temkinli,7804866121677795402,B,crew,port,7,7,2,1,1,4,0,0,0,0
13,long,temkinli,7897793772681558150,A,crew,port,7,7,2,1,1,3,0,0,0,0
13,long,temkinli,7897793772681558150,B,hain,sunk,5,4,0,1,1,2,7,0,0,0
13,long,temkinli,5675093096396325318,A,crew,port,7,7,1,1,1,5,0,0,0,0
13,long,temkinli,5675093096396325318,B,crew,port,7,7,1,1,1,5,0,0,0,0
13,long,dengeli,11059784307970803763,A,crew,port,7,7,2,1,1,2,0,0,0,0
13,long,dengeli,11059784307970803763,B,crew,port,7,7,2,1,1,2,0,0,0,0
13,long,dengeli,10728429487983666902,A,crew,port,7,7,2,1,1,2,0,0,0,0
13,long,dengeli,10728429487983666902,B,crew,port,7,7,2,1,1,2,0,0,0,0
13,long,dengeli,13990002588581178425,A,hain,sunk,7,6,0,1,1,2,0,0,0,0
13,long,dengeli,13990002588581178425,B,hain,sunk,7,6,0,1,1,2,0,0,0,0
13,long,dengeli,13125122374398065197,A,crew,port,6,6,2,1,1,3,0,0,0,0
13,long,dengeli,13125122374398065197,B,crew,port,6,6,2,1,1,3,0,0,0,0
13,long,dengeli,4639235800809390933,A,crew,port,7,7,2,1,1,4,7,0,0,0
13,long,dengeli,4639235800809390933,B,crew,port,7,7,2,1,1,4,7,0,0,0
13,long,dengeli,10677607519339562319,A,hain,sunk,5,4,0,1,0,1,0,0,0,0
13,long,dengeli,10677607519339562319,B,hain,sunk,5,4,0,1,0,1,0,0,0,0
13,long,dengeli,5453242668657861482,A,crew,port,10,10,1,1,1,6,0,0,0,0
13,long,dengeli,5453242668657861482,B,hain,sunk,9,8,0,1,0,3,0,0,0,0
13,long,dengeli,5125246472506084037,A,hain,sunk,4,3,0,1,1,1,0,0,0,0
13,long,dengeli,5125246472506084037,B,crew,port,6,6,2,1,1,4,0,0,0,0
13,long,dengeli,12940810081577501454,A,crew,port,6,6,2,1,1,2,0,0,0,0
13,long,dengeli,12940810081577501454,B,crew,port,6,6,1,1,1,2,0,0,0,0
13,long,dengeli,2779561854874994597,A,crew,port,7,7,2,1,1,5,0,0,0,0
13,long,dengeli,2779561854874994597,B,crew,port,7,7,1,1,1,4,0,0,0,0
13,long,dengeli,11701014997941109406,A,crew,port,7,7,2,1,1,2,0,0,0,0
13,long,dengeli,11701014997941109406,B,crew,port,7,7,2,1,1,2,0,0,0,0
13,long,dengeli,9226747911636287845,A,hain,sunk,6,5,0,1,0,0,0,0,0,0
13,long,dengeli,9226747911636287845,B,hain,sunk,6,5,0,1,1,2,0,0,0,0
13,long,dengeli,13762972479507614558,A,hain,sunk,3,2,0,1,0,1,0,0,0,0
13,long,dengeli,13762972479507614558,B,hain,scurvy,7,6,1,1,0,5,0,0,0,0
13,long,dengeli,13508937311585283154,A,hain,sunk,5,4,0,1,1,1,0,0,0,0
13,long,dengeli,13508937311585283154,B,hain,sunk,6,5,0,1,1,2,0,0,0,0
13,long,dengeli,12714847385621398863,A,hain,scurvy,8,7,1,1,0,4,0,0,0,0
13,long,dengeli,12714847385621398863,B,hain,scurvy,7,6,1,1,0,1,0,0,0,0
13,long,dengeli,8808308589947277764,A,hain,sunk,3,2,0,1,1,1,0,0,0,0
13,long,dengeli,8808308589947277764,B,hain,sunk,3,2,0,1,1,1,0,0,0,0
13,long,dengeli,3248336291963182652,A,crew,port,6,6,2,1,1,3,0,0,0,0
13,long,dengeli,3248336291963182652,B,crew,port,7,7,2,1,1,4,0,0,0,0
13,long,dengeli,10408645846094726225,A,crew,port,7,7,1,1,1,3,0,0,0,0
13,long,dengeli,10408645846094726225,B,hain,sunk,7,6,0,1,1,2,0,0,0,0
13,long,dengeli,2688850335602857166,A,crew,port,7,7,2,1,1,4,0,0,0,0
13,long,dengeli,2688850335602857166,B,crew,port,7,7,2,1,1,4,0,0,0,0
13,long,dengeli,13761519032331602126,A,crew,port,6,6,2,1,1,1,0,0,0,0
13,long,dengeli,13761519032331602126,B,crew,port,7,7,1,1,1,2,0,0,0,0
13,long,kaotik,7947161119047403822,A,crew,port,7,7,2,1,1,3,0,0,0,0
13,long,kaotik,7947161119047403822,B,crew,port,7,7,2,1,1,3,0,0,0,0
13,long,kaotik,5322057297543703286,A,crew,port,7,7,2,1,1,4,0,0,0,0
13,long,kaotik,5322057297543703286,B,crew,port,7,7,2,1,1,3,0,0,0,0
13,long,kaotik,17012559446360513243,A,crew,port,7,7,2,1,1,3,0,0,0,0
13,long,kaotik,17012559446360513243,B,hain,scurvy,7,6,2,1,0,5,0,0,0,0
13,long,kaotik,16863806787559767796,A,crew,port,7,7,1,1,1,3,0,0,0,0
13,long,kaotik,16863806787559767796,B,hain,sunk,8,7,0,1,1,5,0,0,0,0
13,long,kaotik,16504092217179746773,A,hain,sunk,4,3,0,0,0,0,0,0,0,0
13,long,kaotik,16504092217179746773,B,crew,port,7,7,1,0,0,3,0,0,0,0
13,long,kaotik,6491987372174085808,A,crew,port,7,7,2,1,1,4,0,0,0,0
13,long,kaotik,6491987372174085808,B,crew,port,8,8,2,1,1,6,0,0,0,0
13,long,kaotik,16017763342776812612,A,crew,port,9,9,2,1,1,6,0,0,0,0
13,long,kaotik,16017763342776812612,B,crew,port,8,8,1,1,1,3,0,0,0,0
13,long,kaotik,11419465535902740431,A,hain,scurvy,7,6,2,1,0,4,0,0,0,0
13,long,kaotik,11419465535902740431,B,crew,port,6,6,2,1,1,4,0,0,0,0
13,long,kaotik,17313131051332508690,A,crew,port,7,7,1,0,0,3,0,0,0,0
13,long,kaotik,17313131051332508690,B,crew,port,7,7,1,0,0,4,0,0,0,0
13,long,kaotik,10269733415472289664,A,crew,port,8,8,2,1,1,5,0,0,0,0
13,long,kaotik,10269733415472289664,B,crew,port,7,7,1,1,1,2,0,0,0,0
13,long,kaotik,4104456066902288846,A,crew,port,6,6,2,1,1,0,0,0,0,0
13,long,kaotik,4104456066902288846,B,crew,port,8,8,2,1,1,3,0,0,0,0
13,long,kaotik,9933394638594362229,A,crew,port,7,7,2,1,1,2,0,0,0,1
13,long,kaotik,9933394638594362229,B,crew,port,7,7,1,1,1,2,0,0,0,1
13,long,kaotik,14415412759681604733,A,crew,port,6,6,2,1,1,3,0,0,0,0
13,long,kaotik,14415412759681604733,B,crew,port,7,7,2,1,1,5,0,0,0,0
13,long,kaotik,18337288777036055401,A,hain,sunk,5,4,0,1,1,3,0,0,0,0
13,long,kaotik,18337288777036055401,B,hain,sunk,5,4,0,1,1,1,0,0,0,0
13,long,kaotik,17281357153476342239,A,crew,port,7,7,1,1,1,4,0,0,0,0
13,long,kaotik,17281357153476342239,B,hain,sunk,6,5,0,1,1,3,0,0,0,0
13,long,kaotik,3997148531095343829,A,crew,port,8,8,1,1,1,5,0,0,0,0
13,long,kaotik,3997148531095343829,B,crew,port,7,7,1,1,1,2,0,0,0,0
13,long,kaotik,4028398491055070282,A,crew,port,13,13,1,1,1,9,0,0,0,0
13,long,kaotik,4028398491055070282,B,crew,port,13,13,1,1,1,9,0,0,0,0
13,long,kaotik,8667128925636202061,A,crew,port,7,7,1,1,1,3,7,0,0,0
13,long,kaotik,8667128925636202061,B,crew,port,7,7,1,1,1,3,7,0,0,0
13,long,kaotik,9683740405231574246,A,crew,port,6,6,2,1,1,3,0,0,0,0
13,long,kaotik,9683740405231574246,B,crew,port,6,6,2,1,1,3,0,0,0,0
13,long,kaotik,721576762451504806,A,hain,sunk,5,4,0,1,1,0,0,0,0,0
13,long,kaotik,721576762451504806,B,crew,port,8,8,1,1,1,5,0,0,0,0
14,short,temkinli,9410614627945411192,A,crew,port,5,5,1,1,1,1,0,0,0,0
14,short,temkinli,9410614627945411192,B,crew,port,5,5,1,1,1,1,0,0,0,0
14,short,temkinli,13686765555902307894,A,hain,sunk,3,2,0,1,1,1,0,0,0,0
14,short,temkinli,13686765555902307894,B,hain,sunk,3,2,0,1,1,1,0,0,0,0
14,short,temkinli,2756994763932590678,A,crew,port,5,5,2,1,1,1,0,0,0,0
14,short,temkinli,2756994763932590678,B,crew,port,8,8,2,1,1,5,0,0,0,0
14,short,temkinli,3418169594471530067,A,crew,port,5,5,1,1,1,1,0,0,0,0
14,short,temkinli,3418169594471530067,B,hain,sunk,5,4,0,1,1,0,0,0,0,0
14,short,temkinli,2044151426453582751,A,hain,sunk,5,4,0,1,1,2,0,0,0,0
14,short,temkinli,2044151426453582751,B,crew,port,5,5,1,1,1,3,0,0,0,0
14,short,temkinli,6677508701767745266,A,crew,port,5,5,1,1,1,2,0,0,0,0
14,short,temkinli,6677508701767745266,B,crew,port,5,5,1,1,1,2,0,0,0,0
14,short,temkinli,6383184762806992694,A,hain,scurvy,5,4,1,1,0,0,0,0,0,0
14,short,temkinli,6383184762806992694,B,hain,scurvy,5,4,1,1,0,0,0,0,0,0
14,short,temkinli,18368954135738707131,A,crew,port,5,5,1,1,1,1,0,0,0,0
14,short,temkinli,18368954135738707131,B,crew,port,5,5,1,1,1,1,0,0,0,0
14,short,temkinli,5199253250106471638,A,crew,port,5,5,2,1,1,2,0,0,0,0
14,short,temkinli,5199253250106471638,B,crew,port,5,5,2,1,1,2,0,0,0,0
14,short,temkinli,1364938384245174814,A,crew,port,5,5,1,1,1,2,0,0,0,0
14,short,temkinli,1364938384245174814,B,hain,sunk,4,3,0,1,1,0,0,0,0,0
14,short,temkinli,488779649466442391,A,crew,port,6,6,1,1,1,5,0,0,0,0
14,short,temkinli,488779649466442391,B,crew,port,6,6,1,1,1,5,0,0,0,0
14,short,temkinli,4582184085663904195,A,hain,sunk,4,3,0,1,1,2,0,0,0,0
14,short,temkinli,4582184085663904195,B,hain,sunk,4,3,0,1,1,2,0,0,0,0
14,short,temkinli,528521334906734373,A,crew,port,5,5,1,1,1,2,0,0,0,0
14,short,temkinli,528521334906734373,B,crew,port,5,5,1,1,1,2,0,0,0,0
14,short,temkinli,15285512469652960477,A,crew,port,5,5,2,1,1,3,0,0,0,0
14,short,temkinli,15285512469652960477,B,crew,port,5,5,2,1,1,3,0,0,0,0
14,short,temkinli,15468647103890905278,A,crew,port,5,5,1,1,1,0,0,0,0,0
14,short,temkinli,15468647103890905278,B,crew,port,5,5,1,1,1,0,0,0,0,0
14,short,temkinli,4562078871148101160,A,hain,sunk,5,4,0,1,0,3,0,0,0,0
14,short,temkinli,4562078871148101160,B,hain,sunk,5,4,0,1,0,2,0,0,0,0
14,short,temkinli,9458310147910765237,A,crew,port,5,5,2,1,1,3,0,0,0,0
14,short,temkinli,9458310147910765237,B,crew,port,5,5,1,1,1,3,0,0,0,0
14,short,temkinli,8419895696802843285,A,crew,port,5,5,1,1,1,3,0,0,0,0
14,short,temkinli,8419895696802843285,B,crew,port,5,5,1,1,1,3,0,0,0,0
14,short,temkinli,18387258364122266933,A,hain,sunk,5,4,0,1,1,2,0,0,0,0
14,short,temkinli,18387258364122266933,B,hain,sunk,5,4,0,1,1,2,0,0,0,0
14,short,temkinli,16903378038878253569,A,crew,port,5,5,1,1,1,2,0,0,0,0
14,short,temkinli,16903378038878253569,B,crew,port,5,5,1,1,1,2,0,0,0,0
14,short,dengeli,13596153015756774652,A,crew,port,5,5,1,1,1,4,0,0,0,0
14,short,dengeli,13596153015756774652,B,crew,port,5,5,1,1,1,2,0,0,0,0
14,short,dengeli,7071648519196406151,A,crew,port,5,5,1,1,1,3,0,0,0,0
14,short,dengeli,7071648519196406151,B,hain,scurvy,4,3,1,1,0,2,0,0,0,0
14,short,dengeli,556482061577004539,A,crew,port,5,5,1,1,1,4,0,0,0,0
14,short,dengeli,556482061577004539,B,crew,port,5,5,1,1,1,4,0,0,0,0
14,short,dengeli,2489940983170346196,A,hain,scurvy,5,4,2,1,0,1,0,0,0,0
14,short,dengeli,2489940983170346196,B,hain,scurvy,5,4,1,1,0,0,0,0,0,0
14,short,dengeli,3799116983678737291,A,hain,sunk,3,2,0,0,0,0,0,0,0,0
14,short,dengeli,3799116983678737291,B,hain,sunk,4,3,0,0,0,0,0,0,0,0
14,short,dengeli,2035002295374198719,A,hain,sunk,3,2,0,1,0,1,0,0,0,0
14,short,dengeli,2035002295374198719,B,crew,port,5,5,1,1,1,1,0,0,0,0
14,short,dengeli,12901985037060779604,A,crew,port,5,5,1,1,1,3,0,0,0,0
14,short,dengeli,12901985037060779604,B,crew,port,6,6,1,1,1,3,0,0,0,0
14,short,dengeli,5897584203625929594,A,crew,port,4,4,1,1,1,3,0,0,0,0
14,short,dengeli,5897584203625929594,B,crew,port,4,4,1,1,1,3,0,0,0,0
14,short,dengeli,3749806802752984321,A,hain,scurvy,5,4,1,1,0,3,0,0,0,0
14,short,dengeli,3749806802752984321,B,crew,port,6,6,2,1,1,4,0,0,0,0
14,short,dengeli,6753000868454613943,A,hain,sunk,5,4,0,1,1,1,0,0,0,0
14,short,dengeli,6753000868454613943,B,crew,port,5,5,1,1,1,2,0,0,0,0
14,short,dengeli,14033275735626848038,A,crew,port,5,5,2,1,1,1,0,0,0,0
14,short,dengeli,14033275735626848038,B,crew,port,5,5,2,1,1,2,0,0,0,0
14,short,dengeli,2863092898771501997,A,crew,port,5,5,1,1,1,2,0,0,0,0
14,short,dengeli,2863092898771501997,B,crew,port,5,5,1,1,1,3,0,0,0,0
14,short,dengeli,13508340031589567607,A,crew,port,5,5,2,1,1,2,0,0,0,0
14,short,dengeli,13508340031589567607,B,crew,port,5,5,2,1,1,2,0,0,0,0
14,short,dengeli,993657257804174278,A,hain,sunk,5,4,0,1,0,1,0,0,0,0
14,short,dengeli,993657257804174278,B,hain,sunk,5,4,0,1,0,1,0,0,0,0
14,short,dengeli,4607763562588035835,A,crew,port,5,5,1,1,1,1,0,0,0,0
14,short,dengeli,4607763562588035835,B,crew,port,5,5,1,1,1,1,0,0,0,0
14,short,dengeli,8983874097659563626,A,crew,port,5,5,2,1,1,1,0,0,0,0
14,short,dengeli,8983874097659563626,B,crew,port,5,5,2,1,1,1,0,0,0,0
14,short,dengeli,18014586056003531140,A,hain,sunk,5,4,0,1,1,1,0,0,0,0
14,short,dengeli,18014586056003531140,B,hain,sunk,5,4,0,1,1,0,0,0,0,0
14,short,dengeli,1086078140421443997,A,crew,port,5,5,1,1,1,3,0,0,0,0
14,short,dengeli,1086078140421443997,B,crew,port,6,6,1,1,1,4,0,0,0,0
14,short,dengeli,5405841620207628915,A,crew,port,5,5,1,1,1,2,0,0,0,0
14,short,dengeli,5405841620207628915,B,crew,port,5,5,1,1,1,2,0,0,0,0
14,short,dengeli,8280752054276660674,A,crew,port,5,5,1,1,1,2,0,0,0,0
14,short,dengeli,8280752054276660674,B,crew,port,6,6,1,1,1,3,0,0,0,0
14,short,kaotik,17782273714892962828,A,hain,sunk,3,2,0,1,0,0,0,0,0,0
14,short,kaotik,17782273714892962828,B,hain,sunk,3,2,0,1,0,0,0,0,0,0
14,short,kaotik,15320845577626522047,A,hain,sunk,4,3,0,1,0,2,0,0,0,0
14,short,kaotik,15320845577626522047,B,hain,sunk,4,3,0,1,0,2,0,0,0,0
14,short,kaotik,1425926376759453460,A,crew,port,6,6,1,1,1,3,0,0,0,0
14,short,kaotik,1425926376759453460,B,hain,sunk,4,3,0,1,1,1,0,0,0,0
14,short,kaotik,17552043334458542739,A,crew,port,5,5,1,1,1,1,0,0,0,0
14,short,kaotik,17552043334458542739,B,crew,port,5,5,1,1,1,1,0,0,0,0
14,short,kaotik,2549757700851796459,A,crew,port,5,5,1,1,1,0,0,0,0,0
14,short,kaotik,2549757700851796459,B,crew,port,5,5,1,1,1,0,0,0,0,0
14,short,kaotik,3464761644805816896,A,crew,port,5,5,2,1,1,3,0,0,0,0
14,short,kaotik,3464761644805816896,B,crew,port,5,5,1,1,1,1,0,0,0,0
14,short,kaotik,13247445007573178080,A,hain,sunk,3,2,0,1,0,1,0,0,0,0
14,short,kaotik,13247445007573178080,B,hain,sunk,3,2,0,1,0,1,0,0,0,0
14,short,kaotik,2745002968816464061,A,crew,port,5,5,2,1,1,2,0,0,0,0
14,short,kaotik,2745002968816464061,B,crew,port,5,5,2,1,1,2,0,0,0,0
14,short,kaotik,16036036043953218204,A,crew,port,5,5,1,1,1,2,0,0,0,0
14,short,kaotik,16036036043953218204,B,crew,port,5,5,1,1,1,2,0,0,0,0
14,short,kaotik,3705418766477878020,A,hain,sunk,2,1,0,1,0,0,0,0,0,0
14,short,kaotik,3705418766477878020,B,hain,sunk,3,2,0,1,1,0,0,0,0,0
14,short,kaotik,15362843817332022061,A,crew,port,5,5,2,1,1,2,0,0,0,0
14,short,kaotik,15362843817332022061,B,crew,port,5,5,2,1,1,2,0,0,0,0
14,short,kaotik,1554112824010316459,A,crew,port,5,5,1,1,1,4,0,0,0,0
14,short,kaotik,1554112824010316459,B,crew,port,5,5,1,1,1,4,0,0,0,0
14,short,kaotik,15343318661832976681,A,crew,port,5,5,2,1,1,3,0,0,0,0
14,short,kaotik,15343318661832976681,B,hain,sunk,4,3,0,1,0,1,0,0,0,0
14,short,kaotik,2507484353445396541,A,hain,sunk,5,4,0,1,1,2,0,0,0,0
14,short,kaotik,2507484353445396541,B,hain,sunk,5,4,0,1,1,2,0,0,0,0
14,short,kaotik,18057599466365269862,A,hain,sunk,5,4,0,1,1,2,0,0,0,0
14,short,kaotik,18057599466365269862,B,crew,port,5,5,1,1,1,4,0,0,0,0
14,short,kaotik,3869995021452286051,A,crew,port,4,4,1,1,1,3,0,0,0,0
14,short,kaotik,3869995021452286051,B,crew,port,4,4,2,1,1,2,0,0,0,0
14,short,kaotik,8209059693288538857,A,hain,sunk,5,4,0,1,1,2,0,0,0,0
14,short,kaotik,8209059693288538857,B,hain,sunk,5,4,0,1,1,2,0,0,0,0
14,short,kaotik,5038856993515688345,A,hain,scurvy,5,4,2,1,0,1,0,0,0,0
14,short,kaotik,5038856993515688345,B,crew,port,4,4,2,1,1,2,0,0,0,0
14,short,kaotik,2812960775604848034,A,crew,port,4,4,1,1,1,1,0,0,0,0
14,short,kaotik,2812960775604848034,B,crew,port,4,4,1,1,1,1,0,0,0,0
14,short,kaotik,13383879191378701761,A,crew,port,6,6,2,1,1,1,0,0,0,0
14,short,kaotik,13383879191378701761,B,hain,scurvy,5,4,1,1,0,3,0,0,0,0
14,normal,temkinli,3479966564417670518,A,crew,port,5,5,2,1,1,2,7,0,0,0
14,normal,temkinli,3479966564417670518,B,crew,port,5,5,2,1,1,2,7,0,0,0
14,normal,temkinli,4333208776068557195,A,crew,port,6,6,1,1,1,3,0,0,0,0
14,normal,temkinli,4333208776068557195,B,crew,port,8,8,2,1,1,3,0,0,0,0
14,normal,temkinli,14796216986348424420,A,hain,sunk,2,1,0,1,0,0,0,0,0,0
14,normal,temkinli,14796216986348424420,B,hain,sunk,2,1,0,1,0,0,0,0,0,0
14,normal,temkinli,7947227406091299986,A,crew,port,6,6,1,1,1,1,0,0,0,0
14,normal,temkinli,7947227406091299986,B,crew,port,6,6,1,1,1,0,0,0,0,0
14,normal,temkinli,7177901657723006822,A,hain,sunk,9,8,0,1,1,2,0,0,0,0
14,normal,temkinli,7177901657723006822,B,hain,sunk,9,8,0,1,1,2,0,0,0,0
14,normal,temkinli,4892638522731069599,A,crew,port,6,6,2,1,1,2,0,0,0,0
14,normal,temkinli,4892638522731069599,B,crew,port,6,6,2,1,1,2,0,0,0,0
14,normal,temkinli,13665494470410637016,A,hain,sunk,4,3,0,1,1,0,0,0,0,0
14,normal,temkinli,13665494470410637016,B,hain,sunk,4,3,0,1,1,0,0,0,0,0
14,normal,temkinli,7025745018158667570,A,crew,port,6,6,1,1,1,2,0,0,0,0
14,normal,temkinli,7025745018158667570,B,hain,sunk,6,5,0,1,1,2,0,0,0,0
14,normal,temkinli,15470135916751721461,A,hain,sunk,3,2,0,1,0,0,0,0,0,0
14,normal,temkinli,15470135916751721461,B,hain,sunk,2,1,0,1,0,0,0,0,0,0
14,normal,temkinli,17461971673350520385,A,crew,port,6,6,2,1,1,4,0,0,0,0
14,normal,temkinli,17461971673350520385,B,crew,port,6,6,2,1,1,4,0,0,0,0
14,normal,temkinli,6549404007198634112,A,crew,port,6,6,1,1,1,1,0,0,0,0
14,normal,temkinli,6549404007198634112,B,crew,port,5,5,2,1,1,2,0,0,0,0
14,normal,temkinli,16316930401494671327,A,crew,port,6,6,1,1,1,1,0,0,0,0
14,normal,temkinli,16316930401494671327,B,crew,port,6,6,1,1,1,2,0,0,0,0
14,normal,temkinli,5476714633520992470,A,crew,port,6,6,1,1,1,2,0,0,0,0
14,normal,temkinli,5476714633520992470,B,crew,port,6,6,1,1,1,2,0,0,0,0
14,normal,temkinli,6315815382798827086,A,crew,port,6,6,2,1,1,3,0,0,0,0
14,normal,temkinli,6315815382798827086,B,hain,sunk,5,4,0,1,1,2,0,0,0,0
14,normal,temkinli,15873759870967322920,A,crew,port,10,10,1,1,1,6,7,0,0,0
14,normal,temkinli,15873759870967322920,B,crew,port,10,10,2,1,1,7,7,0,0,0
14,normal,temkinli,10640534958258157675,A,hain,sunk,7,6,0,1,1,3,0,0,0,0
14,normal,temkinli,10640534958258157675,B,hain,sunk,6,5,0,1,1,3,0,0,0,0
14,normal,temkinli,2323151909375154292,A,crew,port,6,6,1,1,1,2,0,0,0,0
14,normal,temkinli,2323151909375154292,B,crew,port,6,6,1,1,1,3,0,0,0,0
14,normal,temkinli,16829481851475058267,A,hain,sunk,5,4,0,1,1,1,0,0,0,0
14,normal,temkinli,16829481851475058267,B,hain,sunk,5,4,0,1,1,0,0,0,0,0
14,normal,temkinli,10287428646902541534,A,hain,scurvy,6,5,1,1,0,0,0,0,0,0
14,normal,temkinli,10287428646902541534,B,hain,scurvy,6,5,1,1,0,0,0,0,0,0
14,normal,temkinli,1938448167214536154,A,crew,port,5,5,2,1,1,3,0,0,0,0
14,normal,temkinli,1938448167214536154,B,crew,port,6,6,2,1,1,4,0,0,0,0
14,normal,dengeli,1191599547388480515,A,crew,port,6,6,2,1,1,3,0,0,0,0
14,normal,dengeli,1191599547388480515,B,crew,port,6,6,2,1,1,0,0,0,0,0
14,normal,dengeli,15813570217046152011,A,hain,sunk,3,2,0,1,0,1,0,0,0,0
14,normal,dengeli,15813570217046152011,B,hain,scurvy,7,6,1,1,0,3,0,0,0,0
14,normal,dengeli,5476718221335313194,A,crew,port,5,5,2,1,1,1,0,0,0,0
14,normal,dengeli,5476718221335313194,B,crew,port,5,5,2,1,1,1,0,0,0,0
14,normal,dengeli,16020987400108782988,A,hain,sunk,4,3,0,1,0,0,0,0,0,0
14,normal,dengeli,16020987400108782988,B,hain,sunk,4,3,0,1,0,0,0,0,0,0
14,normal,dengeli,5208687224887034370,A,crew,port,6,6,1,1,1,4,0,0,0,0
14,normal,dengeli,5208687224887034370,B,crew,port,6,6,1,1,1,4,0,0,0,0
14,normal,dengeli,5267918458170587708,A,hain,sunk,5,4,0,1,1,0,0,0,0,0
14,normal,dengeli,5267918458170587708,B,hain,sunk,5,4,0,1,1,0,0,0,0,0
14,normal,dengeli,7998804422573036616,A,hain,sunk,5,4,0,1,0,1,0,0,0,0
14,normal,dengeli,7998804422573036616,B,crew,port,7,7,1,1,1,2,0,0,0,0
14,normal,dengeli,8654704274971727801,A,crew,port,7,7,1,1,1,5,0,0,0,0
14,normal,dengeli,8654704274971727801,B,crew,port,7,7,1,1,1,4,0,0,0,0
14,normal,dengeli,10781855198513791795,A,crew,port,6,6,1,1,1,1,0,0,0,0
14,normal,dengeli,10781855198513791795,B,hain,sunk,6,5,0,1,1,1,0,0,0,0
14,normal,dengeli,7720835751549058295,A,crew,port,6,6,2,1,1,3,0,0,0,0
14,normal,dengeli,7720835751549058295,B,crew,port,6,6,2,1,1,2,0,0,0,0
14,normal,dengeli,5388515237612459334,A,hain,sunk,5,4,0,1,0,1,0,0,0,0
14,normal,dengeli,5388515237612459334,B,hain,sunk,5,4,0,1,0,0,0,0,0,0
